,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,600648,2005-01-04,6.733,6.742,6.647,6.714,941.13,,,,6.714,6.714,6.714,6.714,6.714,6.714,6.714,6.714,0.0,,,,6.647,6.647,6.647,6.647,,,0.0,,,1.41907536037,1.419,0.067,0.067,0.0,,0.0,,,0.095,0.095,,,,0.0
1,1,600648,2005-01-05,6.714,7.037,6.714,6.904,2153.19,0.19,0.0283,,6.828,6.818,6.816,6.814,6.812,6.813,6.809,6.809,0.005,,2.83,2.83,6.687,6.684,6.683,6.682,,,0.0,,,4.69784015708,3.241,0.19,0.133,0.19,0.19,0.114,0.19,60.0,0.323,0.232,,409.1061,409.1061,0.0126
2,2,600648,2005-01-06,6.904,7.084,6.904,7.018,2747.69,0.114,0.0165,6.879,6.918,6.899,6.893,6.889,6.885,6.888,6.879,6.879,0.011,,1.65,2.201,6.79,6.772,6.767,6.764,,,0.0,0.0,,2.57363454389,2.967,0.114,0.126,0.114,0.114,0.114,0.144,79.17,0.18,0.207,,313.23666,345.19314,0.0172
3,3,600648,2005-01-07,7.037,7.493,7.008,7.103,10189.74,0.085,0.0121,7.008,6.995,6.966,6.957,6.951,6.945,6.949,6.936,6.935,0.017,,1.21,1.826,6.88,6.85,6.839,6.834,,,0.0,0.0,,6.6891938487,4.228,0.095,0.116,0.085,0.085,0.102,0.116,87.93,0.485,0.323,,866.1279,642.870145714,0.0197
4,4,600648,2005-01-10,7.008,7.103,6.961,7.075,2214.79,-0.028,-0.0039,7.065,7.026,6.997,6.988,6.981,6.975,6.979,6.964,6.963,0.018,,-0.39,1.156,6.911,6.882,6.871,6.865,,,0.0,0.0,0.0,2.01934015927,3.571,0.114,0.116,0.0,0.028,0.063,0.08,78.75,0.142,0.253,,-62.01412,266.931870667,0.0111
5,5,600648,2005-01-11,7.037,7.351,6.999,7.313,6020.76,0.238,0.0336,7.164,7.131,7.079,7.063,7.051,7.041,7.048,7.024,7.022,0.031,,3.36,1.722,6.943,6.912,6.9,6.893,,,0.0,0.0,0.0,4.90592334495,3.933,0.314,0.162,0.238,0.238,0.127,0.14,90.71,0.352,0.289,,1432.94088,868.742972258,0.0331
6,6,600648,2005-01-12,7.322,7.417,7.227,7.322,6924.9,0.009,0.0012,7.237,7.198,7.138,7.118,7.102,7.09,7.099,7.067,7.065,0.039,0.017,0.12,1.359,7.044,6.988,6.967,6.956,,,0.0,0.0,0.0,2.59491942092,3.594,0.095,0.148,0.009,0.009,0.085,0.092,92.39,0.19,0.254,,62.3241,459.133386349,0.0258
7,7,600648,2005-01-13,7.303,7.37,7.132,7.341,4143.35,0.019,0.0026,7.325,7.248,7.184,7.161,7.143,7.129,7.139,7.102,7.1,0.045,0.024,0.26,1.132,7.074,7.021,6.999,6.987,,,0.0,0.0,0.0,3.28230588884,3.519,0.209,0.16,0.019,0.019,0.062,0.066,93.94,0.238,0.249,,78.72365,267.430842047,0.0219
8,8,600648,2005-01-14,7.322,7.37,7.151,7.151,2231.9,-0.19,-0.0259,7.271,7.215,7.177,7.159,7.145,7.132,7.141,7.108,7.106,0.036,0.028,-2.59,0.424,7.101,7.049,7.026,7.013,6.714,7.341,69.7,23.23,7.74,3.01632119,3.403,0.0,0.13,0.0,0.19,0.041,0.109,37.61,0.219,0.238,,-424.061,-79.6709453333,-0.0036
9,9,600648,2005-01-17,7.084,7.503,7.056,7.455,15564.02,0.304,0.0425,7.316,7.296,7.235,7.211,7.191,7.175,7.187,7.144,7.141,0.048,0.033,4.25,1.107,7.085,7.051,7.031,7.019,6.904,7.455,100.0,56.57,26.6,6.14053162992,4.016,0.399,0.177,0.304,0.304,0.13,0.176,73.86,0.447,0.309,,4731.46208,2330.60313389,0.0304
10,10,600648,2005-01-18,7.455,7.588,7.351,7.55,12613.8,0.095,0.0127,7.385,7.382,7.3,7.268,7.243,7.221,7.237,7.182,7.178,0.063,0.04,1.27,1.135,7.175,7.112,7.083,7.067,7.018,7.55,100.0,89.9,56.57,3.17290313943,3.832,0.199,0.181,0.095,0.095,0.118,0.148,79.73,0.237,0.285,,1198.311,1763.90364948,0.0342
11,11,600648,2005-01-19,7.55,7.55,7.313,7.341,3684.76,-0.209,-0.0277,7.449,7.368,7.308,7.28,7.256,7.235,7.25,7.196,7.192,0.058,0.046,-2.77,0.501,7.221,7.152,7.119,7.1,7.075,7.55,56.0,85.33,77.27,3.18912736325,3.694,0.028,0.156,0.0,0.209,0.079,0.169,46.75,0.237,0.269,,-770.11484,496.275445657,0.0045
12,12,600648,2005-01-20,7.341,7.351,7.075,7.218,5059.12,-0.123,-0.0168,7.37,7.318,7.29,7.27,7.251,7.233,7.246,7.198,7.194,0.044,0.048,-1.68,0.16,7.172,7.137,7.112,7.097,7.075,7.55,30.11,62.04,79.09,3.8264245113,3.722,0.143,0.154,0.0,0.123,0.052,0.153,33.99,0.276,0.271,,-622.27176,-63.1347319219,-0.0099
13,13,600648,2005-01-21,7.189,7.408,7.084,7.37,4949.11,0.152,0.0211,7.31,7.335,7.306,7.286,7.266,7.248,7.261,7.211,7.207,0.045,0.048,2.11,0.456,7.143,7.127,7.108,7.095,7.151,7.55,54.89,47.0,64.79,4.47143251449,3.879,0.286,0.174,0.152,0.152,0.086,0.153,56.21,0.324,0.289,0.227,752.26472,344.614768148,0.0088
14,14,600648,2005-01-24,7.55,7.75,7.427,7.588,11985.64,0.218,0.0296,7.392,7.42,7.36,7.331,7.305,7.283,7.299,7.237,7.233,0.061,0.051,2.96,0.826,7.238,7.184,7.154,7.136,7.151,7.588,100.0,61.67,56.9,4.2564406668,3.957,0.161,0.172,0.218,0.218,0.13,0.175,74.29,0.323,0.3,0.2,2612.86952,1478.81136994,0.031
15,15,600648,2005-01-25,7.541,7.645,7.417,7.531,5305.55,-0.057,-0.0075,7.496,7.457,7.392,7.361,7.332,7.307,7.326,7.257,7.252,0.066,0.055,-0.75,0.598,7.298,7.228,7.191,7.17,7.151,7.588,86.96,80.62,63.1,3.02748638959,3.766,0.114,0.164,0.0,0.057,0.086,0.135,63.7,0.228,0.276,0.181,-302.41635,588.170329763,0.0188
16,16,600648,2005-01-26,7.493,7.588,7.446,7.522,4116.57,-0.009,-0.0012,7.547,7.479,7.417,7.384,7.354,7.328,7.347,7.274,7.268,0.07,0.058,-0.12,0.496,7.347,7.269,7.227,7.202,7.151,7.588,84.9,90.62,77.64,1.8890514833,3.382,0.076,0.151,0.0,0.009,0.058,0.093,62.37,0.142,0.231,0.168,-37.04913,275.555829763,0.0142
17,17,600648,2005-01-27,7.465,7.731,7.37,7.389,4778.0,-0.133,-0.0177,7.481,7.449,7.411,7.385,7.358,7.333,7.352,7.28,7.275,0.059,0.058,-1.77,0.18,7.355,7.288,7.247,7.221,7.218,7.588,46.22,72.69,81.31,4.78114032183,3.667,0.019,0.132,0.0,0.133,0.038,0.106,35.85,0.361,0.275,0.152,-635.474,-179.962560448,-0.003
18,18,600648,2005-01-28,7.322,7.408,7.113,7.151,4158.2,-0.238,-0.0322,7.354,7.349,7.363,7.352,7.335,7.317,7.331,7.273,7.268,0.032,0.054,-3.22,-0.287,7.274,7.256,7.228,7.209,7.151,7.588,0.0,43.71,69.01,4.06308105502,3.747,0.038,0.118,0.0,0.238,0.026,0.15,17.33,0.295,0.281,0.142,-989.6516,-584.808624589,-0.0288
19,19,600648,2005-01-31,7.084,7.094,6.856,6.885,3471.77,-0.266,-0.0372,7.142,7.195,7.274,7.286,7.286,7.279,7.284,7.252,7.249,-0.01,0.046,-3.72,-0.753,7.135,7.182,7.178,7.17,6.885,7.588,0.0,15.41,43.94,3.41218637993,3.679,0.029,0.106,0.0,0.266,0.017,0.189,8.99,0.238,0.267,0.193,-923.49082,-754.150045288,-0.0535
20,20,600648,2005-02-01,6.866,7.075,6.847,6.875,2249.08,-0.01,-0.0015,6.97,7.088,7.201,7.228,7.241,7.244,7.243,7.233,7.23,-0.042,0.034,-0.15,-0.672,7.039,7.12,7.134,7.135,6.875,7.588,0.0,0.0,19.71,3.27539146674,3.598,0.028,0.095,0.0,0.01,0.011,0.129,8.53,0.228,0.254,0.23,-22.4908,-388.320073761,-0.0453
21,21,600648,2005-02-02,6.894,7.322,6.856,7.256,3510.53,0.381,0.0554,7.005,7.144,7.211,7.232,7.243,7.245,7.244,7.234,7.232,-0.033,0.02,5.54,0.155,6.978,7.071,7.098,7.105,6.875,7.588,53.44,17.81,11.07,6.57356467767,4.197,0.4,0.137,0.381,0.381,0.135,0.213,63.38,0.466,0.325,0.231,1337.51193,474.59633959,0.0062
22,22,600648,2005-02-03,7.256,7.607,7.132,7.322,8380.41,0.066,0.0091,7.151,7.203,7.231,7.244,7.251,7.252,7.252,7.238,7.236,-0.021,0.008,0.91,0.254,7.029,7.082,7.102,7.108,6.875,7.588,62.69,38.71,18.84,6.4454847683,4.65,0.19,0.145,0.066,0.066,0.112,0.164,68.29,0.475,0.375,0.226,553.10706,513.851709154,0.0126
23,23,600648,2005-02-04,7.408,7.607,7.37,7.569,8281.27,0.247,0.0337,7.382,7.325,7.293,7.289,7.284,7.277,7.283,7.253,7.25,0.01,-0.001,3.37,0.663,7.143,7.135,7.137,7.135,6.875,7.569,100.0,72.04,42.85,3.16485277425,4.351,0.199,0.152,0.247,0.247,0.157,0.192,81.77,0.237,0.329,0.234,2045.47369,1279.66279087,0.0378
24,24,600648,2005-02-16,7.655,7.741,7.493,7.512,4560.55,-0.057,-0.0075,7.468,7.387,7.333,7.32,7.308,7.296,7.305,7.265,7.261,0.028,-0.005,-0.75,0.479,7.26,7.201,7.183,7.172,6.875,7.569,91.79,84.83,65.19,3.25587501641,4.131,0.019,0.134,0.0,0.057,0.105,0.147,71.43,0.248,0.302,0.231,-259.95135,509.85567455,0.0244
25,25,600648,2005-02-17,7.512,7.693,7.455,7.617,3064.94,0.105,0.014,7.566,7.464,7.385,7.36,7.34,7.321,7.335,7.279,7.275,0.05,-0.003,1.4,0.598,7.325,7.247,7.218,7.202,6.875,7.617,100.0,97.26,84.71,3.14232902033,3.933,0.162,0.138,0.105,0.105,0.105,0.133,78.95,0.238,0.281,0.244,321.8187,415.837184473,0.0314
26,26,600648,2005-02-18,7.607,7.607,7.389,7.408,2605.23,-0.209,-0.0274,7.512,7.445,7.389,7.367,7.347,7.328,7.342,7.285,7.28,0.047,0.006,-2.74,0.167,7.346,7.273,7.24,7.221,6.875,7.617,71.83,87.87,89.99,2.90744198453,3.727,0.019,0.122,0.0,0.209,0.07,0.158,44.3,0.218,0.26,0.242,-544.49307,-64.3279499184,0.0026
27,27,600648,2005-02-21,7.408,7.655,7.408,7.626,5828.57,0.218,0.0294,7.55,7.506,7.432,7.402,7.375,7.351,7.369,7.298,7.293,0.063,0.021,2.94,0.524,7.367,7.298,7.262,7.24,6.875,7.626,100.0,90.61,91.91,3.27955918476,3.638,0.218,0.135,0.218,0.218,0.119,0.178,66.85,0.247,0.255,0.252,1270.62826,603.150160014,0.0261
28,28,600648,2005-02-22,7.636,7.798,7.607,7.75,7253.73,0.124,0.0163,7.595,7.587,7.49,7.449,7.413,7.381,7.404,7.316,7.309,0.086,0.038,1.63,0.665,7.447,7.354,7.306,7.277,6.875,7.75,100.0,90.61,89.7,2.47971437845,3.406,0.143,0.136,0.124,0.124,0.121,0.16,75.62,0.191,0.234,0.266,899.46252,751.306340559,0.0347
29,29,600648,2005-02-23,7.75,7.798,7.655,7.75,5394.57,0.0,0.0,7.709,7.641,7.538,7.49,7.447,7.408,7.437,7.332,7.324,0.101,0.055,0.0,0.58,7.516,7.409,7.35,7.315,7.256,7.75,100.0,100.0,93.74,1.85077331263,3.094,0.095,0.13,0.0,-0.0,0.081,0.107,75.7,0.143,0.204,0.281,0.0,375.65316958,0.0281
30,30,600648,2005-02-24,7.702,7.741,7.531,7.607,5514.0,-0.143,-0.0185,7.702,7.63,7.55,7.506,7.463,7.423,7.452,7.342,7.333,0.098,0.068,-1.85,0.271,7.521,7.431,7.373,7.336,7.322,7.75,66.59,88.86,93.16,2.75013095862,3.025,0.076,0.123,0.0,0.143,0.054,0.119,45.38,0.21,0.206,0.285,-788.502,-206.424415752,0.0075
31,31,600648,2005-02-25,7.607,7.76,7.588,7.617,6303.72,0.01,0.0013,7.658,7.626,7.562,7.521,7.478,7.437,7.467,7.352,7.343,0.095,0.077,0.13,0.253,7.543,7.46,7.4,7.361,7.408,7.75,61.11,75.9,88.25,2.24133437581,2.868,0.029,0.11,0.01,0.01,0.039,0.083,46.99,0.172,0.195,0.29,63.0372,-71.6936078134,0.0073
32,32,600648,2005-02-28,7.588,7.645,7.455,7.512,3449.24,-0.105,-0.0138,7.579,7.588,7.553,7.519,7.481,7.443,7.472,7.357,7.348,0.081,0.082,-1.38,0.046,7.514,7.459,7.407,7.37,7.408,7.75,30.41,52.7,72.49,2.51655629139,2.798,0.057,0.103,0.0,0.105,0.026,0.09,28.89,0.19,0.193,0.28,-362.1702,-216.931903941,-0.0054
33,33,600648,2005-03-01,7.474,7.56,7.446,7.541,2234.42,0.029,0.0039,7.557,7.572,7.551,7.522,7.487,7.45,7.478,7.363,7.354,0.073,0.085,0.39,0.09,7.491,7.457,7.412,7.378,7.408,7.75,38.89,43.47,57.36,1.5193922431,2.542,0.095,0.102,0.029,0.029,0.027,0.07,38.57,0.114,0.167,0.228,64.79818,-76.0668619539,-0.0013
34,34,600648,2005-03-02,7.56,7.598,7.37,7.379,2784.42,-0.162,-0.0215,7.477,7.508,7.52,7.503,7.477,7.445,7.469,7.364,7.355,0.051,0.084,-2.15,-0.193,7.451,7.441,7.407,7.377,7.379,7.75,0.0,23.1,39.76,3.04649919829,2.643,0.009,0.09,0.0,0.162,0.018,0.1,18.0,0.228,0.187,0.148,-451.07604,-263.571450988,-0.0188
35,35,600648,2005-03-03,7.37,7.455,7.332,7.417,2222.2,0.038,0.0051,7.446,7.478,7.501,7.492,7.471,7.443,7.464,7.365,7.356,0.037,0.077,0.51,-0.105,7.411,7.421,7.397,7.373,7.379,7.75,10.24,16.38,27.65,1.66362345303,2.447,0.085,0.089,0.038,0.038,0.025,0.08,31.25,0.123,0.166,0.13,84.4436,-89.5639254889,-0.0112
36,36,600648,2005-03-04,7.408,7.417,7.341,7.408,1208.17,-0.009,-0.0012,7.401,7.454,7.484,7.48,7.465,7.44,7.459,7.367,7.358,0.025,0.066,-0.12,-0.107,7.388,7.406,7.39,7.37,7.379,7.75,7.82,6.02,15.17,1.0299498577,2.164,0.067,0.086,0.0,0.009,0.016,0.056,28.57,0.076,0.136,0.12,-10.87353,-50.2187277439,-0.0102
37,37,600648,2005-03-07,7.427,7.427,7.341,7.37,1124.53,-0.038,-0.0051,7.398,7.426,7.463,7.466,7.455,7.435,7.451,7.367,7.358,0.012,0.053,-0.51,-0.157,7.372,7.395,7.384,7.367,7.37,7.75,0.0,6.02,9.47,1.16468039003,1.964,0.029,0.078,0.0,0.038,0.011,0.05,22.0,0.086,0.119,0.13,-42.73214,-46.4754338719,-0.0125
38,38,600648,2005-03-08,7.455,7.56,7.379,7.56,2550.25,0.19,0.0258,7.446,7.471,7.481,7.478,7.466,7.444,7.461,7.373,7.364,0.02,0.043,2.58,0.187,7.374,7.392,7.383,7.368,7.37,7.617,76.92,28.25,13.43,2.42318762969,2.056,0.181,0.092,0.19,0.19,0.071,0.097,73.2,0.181,0.14,0.129,484.5475,219.036033065,0.0106
