,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,2151,2007-08-13,9.85,10.908,8.883,10.139,77818.77,,,,10.139,10.139,10.139,10.139,10.139,10.139,10.139,10.139,0.0,,,,8.883,8.883,8.883,8.883,,,0.0,,,20.4638472033,20.464,1.256,1.256,0.0,,0.0,,,2.025,2.025,,,,0.0
1,1,2151,2007-08-14,9.889,11.154,9.889,11.154,31398.24,1.015,0.1001,,10.748,10.697,10.683,10.672,10.663,10.67,10.649,10.647,0.027,,10.01,10.01,9.487,9.436,9.42,9.411,,,0.0,,,12.0230005227,15.774,1.265,1.261,1.015,1.015,0.609,1.015,60.0,1.265,1.569,,31869.2136,31869.2136,0.0427
2,2,2151,2007-08-15,11.82,12.269,11.429,12.269,47775.61,1.115,0.1,11.187,11.468,11.329,11.289,11.258,11.235,11.252,11.193,11.189,0.077,,10.0,10.005,10.407,10.237,10.181,10.152,,,0.0,0.0,,7.08920584016,12.215,0.84,1.1,1.115,1.115,0.849,1.075,78.98,0.84,1.224,,53269.80515,46136.2746333,0.083
3,3,2151,2007-08-16,12.104,12.104,11.256,11.256,29145.42,-1.013,-0.0826,11.56,11.38,11.305,11.279,11.258,11.241,11.253,11.209,11.206,0.052,,-8.26,3.088,10.759,10.573,10.505,10.471,,,0.0,0.0,,7.2602739726,10.537,0.0,0.764,0.0,1.013,0.496,1.046,47.42,0.848,1.068,,-29524.31046,2901.65458,-0.0043
4,4,2151,2007-08-17,10.946,11.685,10.702,10.788,20567.77,-0.468,-0.0416,11.438,11.153,11.157,11.151,11.144,11.138,11.142,11.123,11.122,0.015,,-4.16,0.899,10.737,10.61,10.556,10.527,,,0.0,0.0,0.0,8.78188234243,10.015,0.086,0.587,0.0,0.468,0.306,0.806,37.97,0.983,1.035,,-9625.71636,-3779.60992133,-0.0331
5,5,2151,2007-08-20,10.996,11.249,10.705,10.97,15187.3,0.182,0.0169,11.005,11.086,11.108,11.109,11.107,11.105,11.107,11.097,11.096,0.001,,1.69,1.102,10.726,10.635,10.59,10.564,,,0.0,0.0,0.0,4.95581670766,8.643,0.265,0.512,0.182,0.182,0.26,0.566,45.94,0.544,0.856,,2764.0886,-402.217136129,-0.0124
6,6,2151,2007-08-21,10.909,10.909,10.494,10.615,13381.28,-0.355,-0.0324,10.791,10.919,10.989,11.005,11.014,11.02,11.016,11.027,11.027,-0.027,0.021,-3.24,0.117,10.644,10.601,10.57,10.551,,,0.0,0.0,0.0,3.8779610335,7.437,0.121,0.43,0.0,0.355,0.168,0.489,34.36,0.415,0.7,,-4750.3544,-2610.79479397,-0.034
7,7,2151,2007-08-22,10.516,10.996,10.504,10.908,10306.05,0.293,0.0276,10.831,10.915,10.971,10.986,10.996,11.003,10.998,11.011,11.012,-0.027,0.017,2.76,0.661,10.595,10.579,10.557,10.543,,,0.0,0.0,0.0,4.57674418605,6.75,0.404,0.425,0.293,0.293,0.212,0.42,50.48,0.492,0.628,,3019.67265,226.606122677,-0.0057
8,8,2151,2007-08-23,10.754,11.048,10.435,10.459,13811.91,-0.449,-0.0412,10.661,10.759,10.859,10.889,10.91,10.925,10.914,10.948,10.95,-0.055,0.005,-4.12,-0.249,10.54,10.547,10.536,10.526,10.139,12.269,15.02,5.01,1.67,5.7068379649,6.509,0.024,0.351,0.0,0.449,0.139,0.43,32.33,0.613,0.623,,-6201.54759,-3000.07495663,-0.0368
9,9,2151,2007-08-24,10.409,10.665,10.13,10.477,11337.16,0.018,0.0017,10.615,10.663,10.779,10.817,10.845,10.866,10.85,10.899,10.902,-0.071,-0.016,0.17,-0.174,10.401,10.46,10.467,10.466,10.459,12.269,0.99,5.34,3.45,5.1454676605,6.203,0.347,0.35,0.018,0.018,0.098,0.289,33.91,0.535,0.593,,204.06888,-1394.86786822,-0.028
