,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,2415,2010-05-28,6.003,6.388,5.917,6.305,340983.54,,,,6.305,6.305,6.305,6.305,6.305,6.305,6.305,6.305,0.0,,,,5.917,5.917,5.917,5.917,,,0.0,,,7.65542462414,7.655,0.388,0.388,0.0,,0.0,,,0.471,0.471,,,,0.0
1,1,2415,2010-05-31,6.609,6.755,6.427,6.542,172278.73,0.237,0.0376,,6.447,6.435,6.432,6.429,6.427,6.429,6.424,6.424,0.006,,3.76,3.76,6.223,6.198,6.189,6.185,,,0.0,,,4.97648308299,6.167,0.115,0.242,0.237,0.237,0.142,0.237,59.92,0.328,0.385,,40830.05901,40830.05901,0.0166
2,2,2415,2010-06-01,6.618,6.772,6.478,6.715,109946.8,0.173,0.0264,6.521,6.574,6.548,6.54,6.534,6.53,6.533,6.522,6.521,0.015,,2.64,3.163,6.344,6.31,6.298,6.292,,,0.0,0.0,,4.43773584906,5.458,0.237,0.24,0.173,0.173,0.157,0.199,78.89,0.294,0.342,,19020.7964,26290.5506033,0.0255
3,3,2415,2010-06-02,6.503,6.649,6.328,6.626,94962.64,-0.089,-0.0133,6.628,6.596,6.574,6.566,6.561,6.556,6.56,6.548,6.547,0.014,,-1.33,1.461,6.337,6.316,6.307,6.303,,,0.0,0.0,,4.94721430223,5.285,0.298,0.258,0.0,0.089,0.092,0.147,62.59,0.321,0.333,,-8451.67496,6437.85028143,0.0079
4,4,2415,2010-06-03,6.618,6.679,6.234,6.28,75605.22,-0.346,-0.0522,6.54,6.474,6.489,6.492,6.493,6.493,6.493,6.494,6.494,-0.004,,-5.22,-0.557,6.298,6.293,6.289,6.286,,,0.0,0.0,0.0,6.89227909858,5.763,0.046,0.202,0.0,0.346,0.056,0.229,24.45,0.445,0.376,,-26159.40612,-10947.3531327,-0.0322
5,5,2415,2010-06-04,6.161,6.379,6.159,6.238,50877.72,-0.042,-0.0067,6.381,6.388,6.424,6.433,6.439,6.443,6.44,6.45,6.451,-0.016,,-0.67,-0.586,6.247,6.258,6.259,6.259,,,0.0,0.0,0.0,3.50933163184,5.152,0.079,0.174,0.0,0.042,0.036,0.158,22.78,0.22,0.319,,-2136.86424,-6400.00402677,-0.029
6,6,2415,2010-06-07,6.034,6.356,6.034,6.244,46768.06,0.006,0.001,6.254,6.337,6.381,6.393,6.402,6.409,6.404,6.42,6.421,-0.023,-0.001,0.1,-0.43,6.172,6.204,6.213,6.217,,,0.0,0.0,0.0,5.19774011299,5.164,0.21,0.182,0.006,0.006,0.025,0.102,24.51,0.322,0.32,,280.60836,-3006.67710016,-0.0215
7,7,2415,2010-06-08,6.203,6.341,5.959,6.102,55143.13,-0.142,-0.0227,6.195,6.256,6.317,6.336,6.35,6.361,6.353,6.379,6.381,-0.036,-0.006,-2.27,-0.809,6.098,6.148,6.164,6.172,,,0.0,0.0,0.0,6.21138211382,5.416,0.143,0.174,0.0,0.142,0.017,0.116,14.66,0.382,0.342,,-7830.32446,-5437.49151772,-0.034
8,8,2415,2010-06-09,6.087,6.34,6.043,6.249,44958.39,0.147,0.0241,6.198,6.253,6.302,6.32,6.334,6.345,6.337,6.364,6.366,-0.035,-0.012,2.41,-0.196,6.079,6.125,6.143,6.151,6.102,6.715,23.98,7.99,2.66,4.7968989744,5.273,0.206,0.18,0.147,0.147,0.061,0.127,48.03,0.297,0.326,,6608.88333,609.31624898,-0.0084
9,9,2415,2010-06-10,6.195,6.485,6.177,6.426,36192.26,0.177,0.0283,6.259,6.312,6.328,6.339,6.348,6.356,6.35,6.371,6.372,-0.022,-0.017,2.83,0.345,6.112,6.136,6.149,6.155,6.102,6.715,52.85,25.61,11.2,4.86495024483,5.181,0.249,0.192,0.177,0.177,0.1,0.144,69.44,0.308,0.32,,6406.03002,3513.34506577,0.0155
10,10,2415,2010-06-11,6.465,6.534,6.355,6.478,37850.7,0.052,0.0081,6.384,6.368,6.359,6.362,6.366,6.371,6.368,6.381,6.382,-0.009,-0.021,0.81,0.424,6.194,6.181,6.182,6.184,6.102,6.715,61.34,46.06,26.55,2.77756226239,4.655,0.123,0.18,0.052,0.052,0.084,0.113,74.34,0.179,0.273,,1968.2364,2740.03554781,0.0187
11,11,2415,2010-06-17,6.48,6.52,6.103,6.157,33014.53,-0.321,-0.0496,6.354,6.297,6.319,6.329,6.338,6.346,6.34,6.361,6.363,-0.021,-0.023,-4.96,-0.45,6.164,6.165,6.17,6.173,6.102,6.626,10.5,41.56,37.74,6.6069872455,5.075,0.054,0.16,0.0,0.321,0.056,0.183,30.6,0.417,0.321,,-10597.66413,-3932.07215618,-0.0256
12,12,2415,2010-06-18,6.074,6.229,6.043,6.125,19239.0,-0.032,-0.0052,6.253,6.239,6.281,6.297,6.31,6.321,6.313,6.342,6.344,-0.032,-0.025,-0.52,-0.461,6.123,6.141,6.15,6.156,6.102,6.478,6.12,25.99,37.87,3.03129074316,4.642,0.082,0.148,0.0,0.032,0.037,0.132,28.03,0.186,0.276,,-615.648,-2273.4551423,-0.0248
13,13,2415,2010-06-21,6.08,6.109,5.695,6.08,23654.97,-0.045,-0.0073,6.121,6.186,6.242,6.263,6.281,6.296,6.285,6.323,6.325,-0.043,-0.028,-0.73,-0.502,5.98,6.055,6.083,6.098,6.08,6.478,0.0,5.54,24.36,7.01457133175,5.138,0.385,0.184,0.0,0.045,0.025,0.103,24.27,0.414,0.322,0.201,-1064.47365,-1668.89059677,-0.026
14,14,2415,2010-06-22,6.003,6.107,5.917,5.964,11907.46,-0.116,-0.0191,6.056,6.112,6.189,6.218,6.242,6.262,6.247,6.297,6.301,-0.058,-0.031,-1.91,-0.71,5.959,6.029,6.059,6.075,5.964,6.478,0.0,2.04,11.19,3.16034597472,4.728,0.047,0.163,0.0,0.116,0.016,0.107,14.95,0.19,0.278,0.223,-1381.26536,-1525.06920022,-0.0364
15,15,2415,2010-06-23,5.887,6.041,5.853,6.018,12902.47,0.054,0.0091,6.021,6.081,6.156,6.188,6.215,6.238,6.221,6.279,6.283,-0.065,-0.036,0.91,-0.476,5.924,5.995,6.03,6.049,5.964,6.478,10.51,3.5,3.69,3.16125777703,4.406,0.165,0.164,0.054,0.054,0.029,0.09,32.22,0.188,0.248,0.224,696.73338,-414.134007059,-0.0224
16,16,2415,2010-06-24,5.988,6.064,5.982,6.049,11781.16,0.031,0.0052,6.01,6.07,6.136,6.168,6.196,6.22,6.202,6.264,6.269,-0.066,-0.042,0.52,-0.335,5.943,5.993,6.023,6.041,5.964,6.478,16.54,9.02,4.85,1.3614477835,3.783,0.067,0.15,0.031,0.031,0.03,0.07,42.86,0.082,0.193,0.188,365.21596,-24.4530774705,-0.0142
17,17,2415,2010-06-28,6.04,6.04,5.758,5.772,22415.03,-0.277,-0.0458,5.946,5.971,6.068,6.111,6.148,6.179,6.156,6.235,6.241,-0.088,-0.053,-4.58,-0.927,5.881,5.949,5.987,6.009,5.772,6.478,0.0,9.02,7.18,4.78047126632,3.986,0.014,0.13,0.0,0.277,0.02,0.139,14.39,0.282,0.222,0.184,-6208.96331,-3116.73178595,-0.0488
18,18,2415,2010-06-29,5.772,5.772,5.324,5.355,19273.04,-0.417,-0.0722,5.725,5.765,5.936,6.003,6.059,6.105,6.071,6.185,6.193,-0.135,-0.07,-7.22,-1.792,5.695,5.833,5.897,5.932,5.355,6.478,0.0,5.51,7.85,8.07498197549,4.816,0.031,0.116,0.0,0.417,0.013,0.232,5.6,0.448,0.298,0.278,-8036.85768,-5576.80411741,-0.0979
19,19,2415,2010-06-30,5.292,5.426,5.079,5.333,12763.16,-0.022,-0.0041,5.487,5.621,5.824,5.908,5.979,6.037,5.995,6.139,6.149,-0.171,-0.089,-0.41,-1.604,5.49,5.693,5.787,5.838,5.333,6.157,0.0,0.0,4.84,6.60637791528,5.178,0.254,0.135,0.0,0.022,0.009,0.162,5.56,0.347,0.314,0.339,-280.78952,-2928.79176802,-0.0843
