,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,600599,2005-01-04,7.479,7.708,7.399,7.429,1778.0,,,,7.429,7.429,7.429,7.429,7.429,7.429,7.429,7.429,0.0,,,,7.399,7.399,7.399,7.399,,,0.0,,,4.09081882571,4.091,0.03,0.03,0.0,,0.0,,,0.309,0.309,,,,0.0
1,1,600599,2005-01-05,7.429,7.668,7.269,7.469,4450.99,0.04,0.0054,,7.453,7.451,7.45,7.45,7.45,7.45,7.449,7.449,0.000999999999999,,0.54,0.54,7.321,7.328,7.33,7.331,,,0.0,,,5.34243824061,4.786,0.2,0.121,0.04,0.04,0.024,0.04,60.0,0.399,0.363,,178.0396,178.0396,0.0024
2,2,600599,2005-01-06,7.469,7.568,7.429,7.479,2611.33,0.01,0.0013,7.459,7.465,7.462,7.461,7.461,7.46,7.461,7.459,7.459,0.000999999999999,,0.13,0.321,7.372,7.368,7.367,7.367,,,0.0,0.0,,1.85370407415,3.584,0.05,0.094,0.01,0.01,0.017,0.022,77.27,0.139,0.257,,26.1133,76.7554,0.0023
3,3,600599,2005-01-07,7.449,7.568,7.389,7.469,1709.59,-0.01,-0.0013,7.472,7.467,7.464,7.464,7.463,7.463,7.463,7.462,7.462,0.001,,-0.13,0.15,7.379,7.375,7.374,7.373,,,0.0,0.0,,2.39352811393,3.181,0.08,0.09,0.0,0.01,0.01,0.016,62.5,0.179,0.225,,-17.0959,23.1260857143,0.0007
4,4,600599,2005-01-10,7.568,7.947,7.469,7.807,3517.33,0.338,0.0453,7.585,7.597,7.563,7.553,7.546,7.541,7.545,7.532,7.531,0.018,,4.53,1.473,7.414,7.402,7.398,7.396,,,0.0,0.0,0.0,6.20134924754,4.079,0.338,0.154,0.338,0.338,0.136,0.15,90.67,0.478,0.322,,1188.85754,644.849528,0.0323
5,5,600599,2005-01-11,7.718,7.867,7.688,7.747,1548.67,-0.06,-0.0077,7.674,7.652,7.611,7.598,7.589,7.581,7.587,7.568,7.567,0.024,,-0.77,0.898,7.514,7.476,7.464,7.458,,,0.0,0.0,0.0,2.30151076824,3.598,0.059,0.132,0.0,0.06,0.086,0.115,74.78,0.179,0.27,,-92.9202,264.065152258,0.0179
6,6,600599,2005-01-12,7.698,7.917,7.698,7.887,2678.25,0.14,0.0181,7.814,7.735,7.677,7.659,7.645,7.634,7.642,7.615,7.613,0.035,0.011,1.81,1.105,7.579,7.53,7.512,7.503,,,0.0,0.0,0.0,2.80499519693,3.397,0.189,0.144,0.14,0.14,0.105,0.124,84.68,0.219,0.252,,374.955,320.390154286,0.0274
7,7,600599,2005-01-13,7.837,7.887,7.678,7.817,2285.32,-0.07,-0.0089,7.817,7.764,7.709,7.69,7.675,7.663,7.671,7.641,7.639,0.038,0.017,-0.89,0.694,7.613,7.563,7.544,7.534,,,0.0,0.0,0.0,2.68551236749,3.226,0.139,0.143,0.0,0.07,0.069,0.105,65.71,0.209,0.237,,-159.9724,78.3176859843,0.014
8,8,600599,2005-01-14,7.747,7.847,7.648,7.668,1649.29,-0.149,-0.0191,7.791,7.731,7.7,7.686,7.674,7.663,7.671,7.644,7.642,0.029,0.021,-1.91,0.198,7.625,7.582,7.562,7.552,7.429,7.887,52.18,17.39,5.8,2.56857050662,3.074,0.02,0.121,0.0,0.149,0.045,0.12,37.5,0.199,0.224,,-245.74421,-84.3486774902,-0.0042
9,9,600599,2005-01-17,7.518,7.598,7.329,7.449,2108.14,-0.219,-0.0286,7.645,7.635,7.647,7.644,7.64,7.635,7.639,7.624,7.623,0.008,0.022,-2.86,-0.348,7.525,7.529,7.523,7.518,7.449,7.887,0.0,17.39,11.59,3.60420714142,3.193,0.12,0.12,0.0,0.219,0.03,0.154,19.48,0.269,0.239,,-461.68266,-273.384880078,-0.0259
10,10,600599,2005-01-18,7.419,7.548,7.419,7.518,1765.68,0.069,0.0093,7.545,7.596,7.621,7.623,7.622,7.62,7.622,7.614,7.613,-0.000999999999999,0.022,0.93,-0.132,7.489,7.506,7.506,7.504,7.449,7.887,15.75,22.64,19.14,1.72379234315,2.871,0.099,0.117,0.069,0.069,0.043,0.125,34.4,0.129,0.202,,121.83192,-75.5833144477,-0.0135
11,11,600599,2005-01-19,7.508,7.588,7.479,7.558,2186.55,0.04,0.0053,7.508,7.583,7.608,7.613,7.614,7.613,7.614,7.609,7.608,-0.006,0.018,0.53,-0.024,7.486,7.501,7.502,7.501,7.449,7.887,24.89,13.55,17.86,1.44687064445,2.566,0.079,0.111,0.04,0.04,0.042,0.096,43.75,0.109,0.171,,87.462,5.97916820713,-0.0066
12,12,600599,2005-01-20,7.548,7.568,7.309,7.439,2429.0,-0.119,-0.0157,7.505,7.535,7.575,7.585,7.591,7.594,7.592,7.595,7.595,-0.017,0.012,-1.57,-0.266,7.426,7.463,7.472,7.476,7.439,7.887,0.0,13.55,16.58,3.4818847886,2.759,0.13,0.114,0.0,0.119,0.028,0.104,26.92,0.259,0.2,,-289.051,-141.571939116,-0.018
13,13,600599,2005-01-21,7.399,7.568,7.269,7.548,2977.6,0.109,0.0147,7.515,7.539,7.57,7.579,7.585,7.589,7.586,7.592,7.592,-0.016,0.005,1.47,-0.003,7.374,7.426,7.442,7.45,7.439,7.887,24.33,16.41,14.5,4.03046437959,3.025,0.279,0.139,0.109,0.109,0.055,0.106,51.89,0.299,0.233,0.161,324.5584,91.5216842534,-0.0029
14,14,600599,2005-01-24,7.857,7.937,7.538,7.668,6314.11,0.12,0.0159,7.552,7.582,7.589,7.593,7.596,7.597,7.596,7.597,7.597,-0.007,-0.001,1.59,0.233,7.429,7.447,7.456,7.46,7.439,7.887,51.12,25.15,18.37,5.15670436187,3.467,0.13,0.138,0.12,0.12,0.077,0.11,70.0,0.399,0.289,0.155,757.6932,424.627773309,0.0104
15,15,600599,2005-01-25,7.598,7.648,7.429,7.558,1653.5,-0.11,-0.0143,7.591,7.574,7.583,7.588,7.591,7.593,7.592,7.594,7.594,-0.009,-0.007,-1.43,-0.008,7.429,7.444,7.452,7.457,7.439,7.817,31.48,35.64,25.73,2.90508721894,3.351,0.129,0.137,0.0,0.11,0.051,0.11,46.36,0.219,0.265,0.15,-181.885,121.362131722,-0.0033
16,16,600599,2005-01-26,7.548,7.737,7.449,7.618,12379.91,0.06,0.0079,7.615,7.589,7.589,7.592,7.594,7.596,7.595,7.596,7.596,-0.006,-0.009,0.79,0.105,7.436,7.445,7.452,7.456,7.439,7.668,78.17,53.59,38.13,3.79296720664,3.442,0.169,0.141,0.06,0.06,0.054,0.094,57.45,0.288,0.273,0.145,742.7946,432.083107087,0.0038
17,17,600599,2005-01-27,7.618,7.618,7.09,7.18,6714.55,-0.438,-0.0575,7.452,7.452,7.513,7.533,7.547,7.557,7.55,7.571,7.572,-0.037,-0.014,-5.75,-0.711,7.32,7.378,7.402,7.414,7.18,7.668,0.0,36.55,41.93,7.17976611368,4.203,0.09,0.134,0.0,0.438,0.036,0.208,17.31,0.528,0.358,0.184,-2940.9729,-1254.45776374,-0.0443
18,18,600599,2005-01-28,6.871,7.14,6.871,6.941,3547.3,-0.239,-0.0333,7.246,7.282,7.407,7.448,7.479,7.502,7.485,7.536,7.538,-0.078,-0.024,-3.33,-1.071,7.17,7.284,7.33,7.353,6.941,7.668,0.0,26.06,38.73,3.83984012562,4.129,0.07,0.125,0.0,0.239,0.024,0.219,10.96,0.269,0.328,0.246,-847.8047,-1051.13045624,-0.0629
19,19,600599,2005-01-31,7.12,7.419,7.02,7.1,10579.61,0.159,0.0229,7.074,7.221,7.35,7.399,7.437,7.467,7.445,7.512,7.516,-0.095,-0.035,2.29,-0.615,7.12,7.235,7.288,7.317,6.941,7.668,21.87,7.29,23.3,5.52669852483,4.412,0.08,0.118,0.159,0.159,0.069,0.199,34.67,0.399,0.352,0.265,1682.15799,315.516373552,-0.034
20,20,600599,2005-02-01,7.15,7.22,6.393,6.413,8435.77,-0.687,-0.0968,6.818,6.952,7.177,7.261,7.326,7.376,7.34,7.456,7.462,-0.163,-0.056,-9.68,-1.832,6.878,7.08,7.169,7.216,6.413,7.668,0.0,7.29,13.55,12.1501505913,5.974,0.02,0.105,0.0,0.687,0.046,0.362,12.71,0.827,0.51,0.37,-5795.37399,-2739.93172213,-0.1065
21,21,600599,2005-02-02,6.413,6.732,5.835,6.702,9728.25,0.289,0.0451,6.738,6.868,7.09,7.183,7.259,7.32,7.276,7.418,7.427,-0.186,-0.082,4.51,-0.988,6.53,6.851,6.993,7.068,6.413,7.668,23.03,14.97,9.85,14.2754834089,7.647,0.867,0.211,0.289,0.289,0.127,0.337,37.69,0.897,0.639,0.39,2811.46425,35.7675874935,-0.0547
22,22,600599,2005-02-03,6.582,6.612,6.274,6.294,6816.99,-0.408,-0.0609,6.47,6.677,6.943,7.06,7.157,7.235,7.179,7.365,7.376,-0.236,-0.114,-6.09,-1.662,6.445,6.745,6.899,6.984,6.294,7.668,0.0,7.68,9.98,5.24600341456,7.164,0.02,0.184,0.0,0.408,0.085,0.361,23.55,0.338,0.539,0.46,-2781.33192,-1372.78250208,-0.0935
23,23,600599,2005-02-04,6.274,6.274,5.975,6.204,5424.79,-0.09,-0.0143,6.4,6.519,6.808,6.942,7.057,7.152,7.083,7.312,7.326,-0.275,-0.153,-1.43,-1.631,6.288,6.604,6.779,6.879,6.204,7.618,0.0,7.68,10.11,4.88203118622,6.705,0.229,0.191,0.0,0.09,0.056,0.271,20.66,0.299,0.459,0.527,-488.2311,-930.506748316,-0.0887
24,24,600599,2005-02-16,6.224,6.652,6.114,6.393,5420.33,0.189,0.0305,6.297,6.477,6.732,6.867,6.988,7.092,7.016,7.272,7.288,-0.284,-0.188,3.05,-1.021,6.23,6.514,6.692,6.799,6.204,7.618,13.37,4.46,6.61,8.4286385712,7.051,0.279,0.203,0.189,0.189,0.101,0.243,41.56,0.538,0.485,0.547,1024.44237,46.9678691043,-0.0504
25,25,600599,2005-02-17,6.333,6.383,6.274,6.333,2082.09,-0.06,-0.0094,6.31,6.429,6.659,6.794,6.921,7.032,6.951,7.232,7.25,-0.292,-0.219,-0.94,-1.011,6.245,6.47,6.638,6.745,6.204,7.18,13.22,8.86,7.0,1.72236706961,5.982,0.059,0.183,0.0,0.06,0.067,0.182,36.81,0.109,0.36,0.557,-124.9254,-38.9787680093,-0.049
26,26,600599,2005-02-18,6.333,6.602,6.333,6.493,7775.15,0.16,0.0253,6.406,6.45,6.629,6.753,6.877,6.991,6.907,7.202,7.221,-0.278,-0.245,2.53,-0.554,6.274,6.445,6.599,6.703,6.204,7.1,32.25,19.61,10.98,4.1592578276,5.617,0.16,0.18,0.16,0.16,0.098,0.175,56.0,0.269,0.33,0.551,1244.024,602.522625554,-0.0205
27,27,600599,2005-02-21,6.493,6.533,6.294,6.503,2364.14,0.01,0.0015,6.443,6.468,6.606,6.719,6.839,6.953,6.869,7.174,7.195,-0.263,-0.259,0.15,-0.464,6.281,6.418,6.56,6.662,6.204,7.1,33.37,26.28,18.25,3.72651438372,5.238,0.209,0.184,0.01,0.01,0.069,0.12,57.5,0.239,0.299,0.525,23.6414,313.082010621,-0.0156
28,28,600599,2005-02-22,6.503,6.672,6.403,6.652,6149.58,0.149,0.0229,6.549,6.529,6.614,6.71,6.821,6.931,6.849,7.154,7.176,-0.235,-0.266,2.29,-0.111,6.322,6.415,6.54,6.636,6.204,6.702,89.96,51.86,32.58,4.11472275335,5.013,0.249,0.193,0.149,0.149,0.095,0.13,73.08,0.269,0.289,0.465,916.28742,614.684716434,0.0057
29,29,600599,2005-02-23,6.632,6.921,6.572,6.742,7526.21,0.09,0.0135,6.632,6.6,6.637,6.714,6.813,6.917,6.839,7.138,7.161,-0.202,-0.261,1.35,0.076,6.405,6.444,6.544,6.629,6.204,6.742,100.0,74.44,50.86,5.17305269399,5.045,0.17,0.19,0.09,0.09,0.094,0.116,81.03,0.349,0.309,0.401,677.3589,646.021808275,0.0158
30,30,600599,2005-02-24,6.742,6.762,6.523,6.662,4741.59,-0.08,-0.0119,6.685,6.621,6.642,6.707,6.798,6.898,6.822,7.121,7.144,-0.18,-0.248,-1.19,-0.086,6.444,6.458,6.541,6.619,6.204,6.742,85.13,91.7,72.67,3.59804290553,4.755,0.139,0.183,0.0,0.08,0.062,0.104,59.62,0.239,0.286,0.298,-379.3272,133.34730366,0.003
31,31,600599,2005-02-25,6.642,6.811,6.642,6.712,4816.76,0.05,0.0075,6.705,6.651,6.655,6.708,6.789,6.884,6.812,7.107,7.13,-0.157,-0.23,0.75,0.021,6.51,6.492,6.554,6.621,6.204,6.742,94.42,93.18,86.44,2.51245075448,4.306,0.07,0.168,0.05,0.05,0.058,0.086,67.44,0.169,0.247,0.253,240.838,187.092651855,0.0086
32,32,600599,2005-02-28,6.722,6.732,6.552,6.582,3154.86,-0.13,-0.0194,6.652,6.628,6.641,6.691,6.769,6.862,6.791,7.089,7.113,-0.15,-0.209,-1.94,-0.228,6.524,6.503,6.554,6.614,6.333,6.742,60.88,80.14,88.34,2.71002710027,3.987,0.03,0.149,0.0,0.13,0.039,0.101,38.61,0.18,0.225,0.231,-410.1318,-111.519574142,-0.0089
33,33,600599,2005-03-01,6.542,6.642,6.353,6.443,3762.25,-0.139,-0.0211,6.579,6.566,6.605,6.658,6.737,6.832,6.759,7.067,7.092,-0.154,-0.192,-2.11,-0.466,6.467,6.475,6.529,6.588,6.333,6.742,26.89,60.73,78.02,4.44786456329,4.079,0.09,0.141,0.0,0.139,0.026,0.114,22.81,0.289,0.246,0.171,-522.95275,-317.236162095,-0.0245
34,34,600599,2005-03-02,6.443,6.483,6.274,6.303,4772.4,-0.14,-0.0217,6.443,6.479,6.55,6.61,6.694,6.794,6.718,7.042,7.069,-0.168,-0.178,-2.17,-0.681,6.403,6.439,6.496,6.558,6.303,6.742,0.0,29.26,56.71,3.27663243709,3.919,0.029,0.126,0.0,0.14,0.017,0.122,13.93,0.209,0.234,0.178,-668.136,-492.686081058,-0.0377
35,35,600599,2005-03-03,6.303,6.393,6.284,6.353,2667.74,0.05,0.0079,6.366,6.437,6.514,6.575,6.661,6.763,6.685,7.02,7.048,-0.171,-0.169,0.79,-0.496,6.363,6.411,6.47,6.531,6.303,6.742,11.39,12.76,34.25,1.71964975941,3.479,0.069,0.118,0.05,0.05,0.028,0.098,28.57,0.109,0.192,0.172,133.387,-179.64954052,-0.0247
36,36,600599,2005-03-04,6.353,6.463,6.274,6.343,1683.35,-0.01,-0.0016,6.333,6.405,6.483,6.544,6.63,6.733,6.654,6.999,7.028,-0.171,-0.164,-0.16,-0.453,6.333,6.386,6.445,6.506,6.303,6.742,9.11,6.83,16.28,2.96773180498,3.376,0.069,0.112,0.0,0.01,0.019,0.069,27.54,0.189,0.191,0.169,-16.8335,-98.2415202587,-0.0216
37,37,600599,2005-03-07,6.373,6.433,6.294,6.323,1538.53,-0.02,-0.0032,6.34,6.378,6.454,6.515,6.6,6.705,6.624,6.979,7.009,-0.17,-0.163,-0.32,-0.437,6.32,6.369,6.426,6.485,6.303,6.742,4.56,8.35,9.31,2.18433252141,3.138,0.029,0.101,0.0,0.02,0.013,0.053,24.53,0.139,0.174,0.156,-30.7706,-64.5060601291,-0.0203
38,38,600599,2005-03-08,6.373,6.612,6.373,6.473,2717.54,0.15,0.0237,6.38,6.41,6.458,6.509,6.587,6.688,6.611,6.964,6.995,-0.153,-0.162,2.37,-0.084,6.338,6.37,6.419,6.474,6.303,6.712,41.56,18.41,11.2,3.68117058144,3.247,0.1,0.101,0.15,0.15,0.058,0.085,68.24,0.239,0.195,0.154,407.631,171.562469936,0.0023
39,39,600599,2005-03-09,6.523,6.722,6.483,6.622,8669.33,0.149,0.023,6.473,6.48,6.487,6.524,6.591,6.684,6.612,6.954,6.985,-0.125,-0.159,2.3,0.216,6.386,6.39,6.427,6.475,6.303,6.712,78.0,41.37,22.71,3.61984096933,3.321,0.139,0.106,0.149,0.149,0.089,0.106,83.96,0.239,0.21,0.15,1291.73017,731.646319969,0.0208
40,40,600599,2005-03-10,6.642,6.652,6.353,6.373,3930.0,-0.249,-0.0376,6.489,6.445,6.467,6.504,6.57,6.662,6.591,6.937,6.969,-0.124,-0.155,-3.76,-0.283,6.375,6.384,6.418,6.463,6.303,6.622,21.94,47.17,35.65,4.59823144944,3.577,0.02,0.094,0.0,0.249,0.059,0.154,38.31,0.299,0.24,0.155,-978.57,-123.461840016,-0.0145
