,Unnamed: 0,code,date,open,high,low,close,volume,amplitude,percent,MA3,EMA5,EMA10,EMA14,EMA20,EMA30,EMA22,EMA250,EMA888,DIFF,DEA,abspercent,EMA15PER,EMA5LOW,EMA10LOW,EMA15LOW,EMA20LOW,low9,high9,quick_k,quick_d,slow_d,lowopendiff,lowdiffmacd,lowclosediff,lowdiffmacd2,maxclosediff,absclosediff,fmrsi,fzrsi,rsi5,highlowdiff,highlowdiffema5,bollstd,jd,ejd,newdiverse10
0,0,601198,2015-02-26,10.855,13.022,10.855,13.022,1493.0,,,,13.022,13.022,13.022,13.022,13.022,13.022,13.022,13.022,0.0,,,,10.855,10.855,10.855,10.855,,,0.0,,,18.1513590485,18.151,2.167,2.167,0.0,,0.0,,,2.167,2.167,,,,0.0
1,1,601198,2015-02-27,14.323,14.323,14.323,14.323,698.0,1.301,0.0999,,13.803,13.738,13.719,13.705,13.694,13.702,13.675,13.673,0.036,,9.99,9.99,12.936,12.762,12.705,12.676,,,0.0,,,0.0,8.067,0.0,1.006,1.301,1.301,0.781,1.301,60.03,0.0,0.867,,908.098,908.098,0.0426
2,2,601198,2015-03-02,15.751,15.751,15.751,15.751,729.0,1.428,0.0997,14.365,14.726,14.547,14.495,14.456,14.426,14.448,14.373,14.367,0.099,,9.97,9.979,14.269,13.964,13.858,13.805,,,0.0,0.0,,0.0,4.761,0.0,0.622,1.428,1.428,1.087,1.377,78.94,0.0,0.456,,1041.012,996.707333333,0.0828
3,3,601198,2015-03-03,17.327,17.327,17.327,17.327,2341.0,1.576,0.1001,15.8,15.806,15.463,15.362,15.285,15.225,15.269,15.12,15.11,0.194,,10.01,9.991,15.539,15.072,14.906,14.822,,,0.0,0.0,,0.0,3.148,0.0,0.432,1.576,1.576,1.29,1.471,87.7,0.0,0.267,,3689.416,2535.398,0.1205
4,4,601198,2015-03-04,19.061,19.061,19.061,19.061,9489.0,1.734,0.1001,17.38,17.056,16.496,16.327,16.198,16.098,16.171,15.921,15.904,0.325,,10.01,9.997,16.891,16.217,15.972,15.847,,,0.0,0.0,0.0,0.0,2.212,0.0,0.319,1.734,1.734,1.461,1.58,92.47,0.0,0.164,,16453.926,9958.61293333,0.1555
5,5,601198,2015-03-05,20.972,20.972,20.972,20.972,30348.0,1.911,0.1003,19.12,18.487,17.658,17.402,17.205,17.052,17.164,16.78,16.753,0.494,,10.03,10.005,18.382,17.452,17.106,16.928,,,0.0,0.0,0.0,0.0,1.612,0.0,0.245,1.911,1.911,1.625,1.707,95.2,0.0,0.104,,57995.028,34751.6013548,0.1877
6,6,601198,2015-03-06,23.07,23.07,23.07,23.07,74633.0,2.098,0.1,21.034,20.109,18.962,18.596,18.314,18.092,18.254,17.7,17.662,0.708,0.265,10.0,10.004,20.042,18.806,18.334,18.09,,,0.0,0.0,0.0,0.0,1.204,0.0,0.193,2.098,2.098,1.793,1.85,96.92,0.0,0.067,,156580.034,96632.71,0.2166
7,7,601198,2015-03-09,23.05,23.05,20.893,22.124,2739781.0,-0.946,-0.041,22.055,20.808,19.682,19.286,18.973,18.722,18.905,18.269,18.224,0.777,0.376,-4.1,7.101,20.337,19.281,18.821,18.574,,,0.0,0.0,0.0,9.81726327288,3.274,1.231,0.396,0.0,0.946,1.171,1.53,76.54,2.157,0.792,,-2591832.826,-1258184.56798,0.1241
8,8,601198,2015-03-10,21.77,21.996,20.932,21.248,1387218.0,-0.876,-0.0396,22.147,20.959,20.022,19.647,19.338,19.083,19.269,18.61,18.563,0.753,0.479,-3.96,4.995,20.541,19.64,19.198,18.952,13.022,23.07,81.87,27.29,9.1,4.95713753261,3.663,0.316,0.382,0.0,0.876,0.77,1.303,59.09,1.064,0.885,,-1215202.968,-1236609.49035,0.0612
9,9,601198,2015-03-11,21.208,21.543,20.469,20.558,1013797.0,-0.69,-0.0325,21.31,20.823,20.135,19.807,19.522,19.278,19.457,18.812,18.764,0.678,0.561,-3.25,3.521,20.516,19.814,19.414,19.181,14.323,23.07,71.28,51.05,26.11,5.11282490717,3.988,0.089,0.33,0.0,0.69,0.509,1.093,46.57,1.074,0.949,,-699519.93,-967539.182227,0.021
10,10,601198,2015-03-12,20.686,21.77,20.243,21.06,1256282.0,0.502,0.0244,20.955,20.903,20.324,20.018,19.741,19.499,19.677,19.025,18.975,0.647,0.626,2.44,3.338,20.424,19.902,19.549,19.332,15.751,23.07,72.54,75.23,51.19,7.26917858758,4.706,0.817,0.412,0.502,0.502,0.507,0.893,56.77,1.527,1.144,,630653.564,-167661.678739,0.0362
11,11,601198,2015-03-13,21.021,21.484,20.499,20.666,839052.0,-0.394,-0.0187,20.761,20.823,20.392,20.123,19.867,19.636,19.807,19.168,19.118,0.585,0.663,-1.87,2.492,20.449,20.021,19.697,19.491,17.327,23.07,58.14,67.32,64.53,4.69237548532,4.703,0.167,0.372,0.0,0.394,0.336,0.725,46.34,0.985,1.091,,-330586.488,-249163.879366,0.0134
12,12,601198,2015-03-16,20.794,22.735,20.538,22.735,1836547.0,2.069,0.1001,21.487,21.464,20.852,20.535,20.242,19.981,20.174,19.455,19.4,0.678,0.689,10.01,3.669,20.479,20.122,19.825,19.628,19.061,23.07,91.64,74.11,72.22,10.154137684,5.857,2.197,0.66,2.069,2.069,0.917,1.176,77.98,2.197,1.461,,3799815.743,1775820.31272,0.0903
13,13,601198,2015-03-17,22.961,23.326,22.292,23.08,1761026.0,0.345,0.0152,22.16,22.004,21.283,20.928,20.601,20.31,20.525,19.728,19.667,0.758,0.697,1.52,3.343,21.085,20.542,20.189,19.965,20.558,23.08,100.0,83.26,74.9,4.53329825946,5.58,0.788,0.68,0.345,0.345,0.726,0.898,80.85,1.034,1.318,3.287,607553.97,1191615.82734,0.0844
14,14,601198,2015-03-18,23.05,23.405,22.548,23.011,1179764.0,-0.069,-0.003,22.942,22.341,21.614,21.242,20.896,20.586,20.815,19.959,19.893,0.799,0.7,-0.3,2.804,21.574,20.926,20.53,20.281,20.558,23.08,97.26,96.3,84.56,3.7298979392,5.196,0.463,0.647,0.0,0.069,0.483,0.621,77.78,0.857,1.164,2.786,-81403.716,555067.203824,0.0646
15,15,601198,2015-03-19,23.021,24.094,22.686,23.7,1183574.0,0.689,0.0299,23.264,22.794,22.009,21.607,21.231,20.892,21.142,20.207,20.135,0.867,0.716,2.99,2.831,21.945,21.259,20.836,20.568,20.558,23.7,100.0,99.09,92.88,6.01966652416,5.366,1.014,0.702,0.689,0.689,0.552,0.643,85.85,1.408,1.246,2.31,815482.486,685278.818655,0.0768
16,16,601198,2015-03-20,23.641,25.907,23.257,24.636,1332942.0,0.936,0.0395,23.782,23.409,22.503,22.05,21.627,21.248,21.528,20.485,20.405,0.975,0.758,3.95,2.99,22.383,21.635,21.173,20.881,20.558,24.636,100.0,99.09,98.16,10.7802457082,6.474,1.379,0.801,0.936,0.936,0.68,0.741,91.77,2.65,1.714,1.941,1247633.712,966460.55582,0.0948
17,17,601198,2015-03-23,24.656,25.04,24.153,24.656,957593.0,0.02,0.0008,24.331,23.825,22.905,22.426,21.973,21.563,21.866,20.733,20.646,1.039,0.814,0.08,2.584,22.973,22.105,21.583,21.255,20.558,24.656,100.0,100.0,99.39,3.60620413473,5.89,0.503,0.758,0.02,0.02,0.46,0.5,92.0,0.887,1.438,1.648,19151.86,492802.594187,0.0764
18,18,601198,2015-03-24,24.528,24.538,22.952,23.69,899216.0,-0.966,-0.0392,24.327,23.78,23.051,22.606,22.165,21.754,22.059,20.9,20.809,0.992,0.873,-3.92,1.69,22.966,22.263,21.769,21.445,20.666,24.656,75.79,91.93,97.01,6.67930090545,6.05,0.738,0.755,0.0,0.966,0.307,0.656,46.8,1.586,1.488,1.422,-868642.656,-187922.627667,0.0277
19,19,601198,2015-03-25,23.621,24.183,23.316,23.543,574861.0,-0.147,-0.0062,23.963,23.701,23.142,22.739,22.317,21.911,22.213,21.042,20.949,0.929,0.908,-0.62,1.377,23.083,22.458,21.976,21.651,20.666,24.656,72.11,82.63,91.52,3.65060317059,5.564,0.227,0.68,0.0,0.147,0.204,0.486,41.98,0.867,1.281,1.373,-84504.567,-136213.498706,0.0173
20,20,601198,2015-03-26,23.296,25.601,23.158,24.212,1042645.0,0.669,0.0284,23.815,23.871,23.34,22.945,22.522,22.108,22.417,21.206,21.108,0.923,0.932,2.84,1.573,23.108,22.587,22.134,21.814,22.735,24.656,76.89,74.93,83.16,10.0207141246,6.464,1.054,0.733,0.669,0.669,0.359,0.547,65.63,2.443,1.668,1.429,697529.505,280658.400707,0.0374
